poi_id,name,latitude,longitude,category
way/343007108,Rue Valmont,46.3167354,-70.887339,other
way/343022773,Carré Saint-Patrick,46.5293812,-70.7664124,other
way/343031919,Rue Dubé,46.9633446,-69.7904077,other
way/343035197,Rue du Couvent,46.679473,-70.4510623,other
way/343036423,18e Avenue,46.2157254,-70.492678,other
way/343065930,Rue des Érables,46.206611,-70.6743789,other
way/343076614,Rue Morisset,46.5577775,-70.9884016,other
way/343077396,Route Saint-Alfred,46.566356,-70.9353099,other
way/343163049,Nadeau Picard & Associés,47.3787658,-68.3143842,accountant
way/343163724,Centre Medical David Leach,47.379014,-68.31339,clinic
way/343166467,Clinique Sans Rendez-vous,47.3794274,-68.3133074,clinic
way/343231193,Chemin des Réserves,47.1600736,-70.7383454,other
way/343231195,Avenue des Bouleaux,47.1706215,-70.7283843,other
way/343255337,Poste Canada (Saint-Basile),47.3559793,-68.2254262,post_office
way/343256870,Caisse populaire Trois Rives,47.3553862,-68.2247262,bank
way/343279151,Chemin du Hibou,45.3899818,-70.983793,other
way/343282957,Avenue des Émeraudes,46.4420746,-71.0100977,other
way/343282960,Avenue des Rubis,46.4421539,-71.0110222,other
way/343282962,Avenue des Émeraudes,46.4428848,-71.0102553,other
way/343284644,5e Rang,45.9978183,-70.6055258,other
way/343468433,Rue de la Frontière Est,47.4115471,-69.0040228,other
way/343521165,Kennebunk Road,43.4708504,-70.7095633,other
way/343562348,Route du Parc-Industriel,46.2447009,-70.77182,other
way/343648306,Coiffure Jo-Jo,47.3694768,-68.3244528,hairdresser
way/343648872,Marty's Spa,47.3698555,-68.3249317,beauty
way/343649316,Plourde Machine à Coudre,47.3701745,-68.3253027,other
way/343649898,Place du Tattoo,47.3703732,-68.3247785,tattoo
way/343650842,Pétroles P. Lévesque Inc.,47.3712284,-68.3264122,other
way/343651729,PodoSoins-PodoCare,47.3723631,-68.326898,clinic
way/343653227,Cormier Gilles Electric Inc.,47.3719369,-68.3276341,other
way/343653712,Sears Canada Inc.,47.3723602,-68.3277248,other
way/343654307,Dre Berthelot Caroline,47.3725312,-68.327805,clinic
way/343654515,Confections Brassard,47.3729802,-68.3274405,other
way/343655513,F.B.M. Auto Sales Inc.,47.3728291,-68.328212,car
way/343655805,Edmundston Travel Service,47.3730419,-68.3283727,travel_agency
way/343656140,Info Week-end,47.3732591,-68.3285437,newspaper
way/343657460,Fournitures & Ameublement FD inc.,47.3707179,-68.3259156,furniture
way/343707460,Déco-Luminaire,47.3880997,-68.3401168,other
way/343708817,Canadian Forces Armoury,47.3712688,-68.3198833,government
way/343708818,Avenue Snap Dickie,47.3713609,-68.3204371,other
way/343710977,Boutique Victoria,47.3715611,-68.3266915,clothes
way/343716887,DS Forma-Soins,47.371719,-68.3271793,clinic
way/343737005,Rue Léopold-Brochu,46.4469321,-71.0164257,other
way/343741165,Rang de l'Hêtrière Ouest,46.7205253,-70.9370052,other
way/343755033,Eastern Shore Road North,44.5044965,-67.5897523,other
way/343756785,Beacon Road,44.3088331,-69.8328305,other
way/343815835,Whipple Farm Road,45.6577138,-70.1481829,other
way/343815836,Last Resort Campground,45.6457953,-70.1523837,other
way/343885817,Healthcare Drive,43.4844802,-70.4926089,other
way/343885818,Healthcare Drive,43.4843886,-70.4923282,other
way/343885819,Main Street,43.5148972,-70.4296256,other
way/343899181,Wood Lane,43.9789131,-69.7045895,other
way/343908964,Old Stage Road,43.983546,-69.7241312,other
way/343908965,Old Stage Road,43.9753371,-69.7494023,other
way/343908966,Old Stage Road,43.9687481,-69.7766261,other
way/343908967,Old Stage Road,43.9679002,-69.779827,other
way/343917517,Wheelie Way,44.0442786,-69.6970905,other
way/343920673,Roche Consulting Engineers,47.3973267,-68.3530163,other
way/343921294,Caravane 185 Inc.,47.397146,-68.3535959,other
way/343921963,Quillen,43.4710043,-70.3845168,other
way/343921965,Kelley,43.4719876,-70.385922,other
way/343921968,Cross,43.4720575,-70.3856315,other
way/343922823,Boiseries Atlantica Mouldings Enr.,47.3621976,-68.3182555,other
way/343924168,MG Senechal & Fils Nissan,47.3626459,-68.3166069,car
way/343928545,Addiction Services,47.362235,-68.3200025,social_facility
way/344017146,Churchill Loop Road,45.678151,-70.1592805,other
way/344017148,Barton Brook,45.6691084,-70.1155783,other
way/344063353,Audiologie Edmundston,47.3684159,-68.3225934,other
way/344063938,"Dr. Andre Aucoin, Surgeon",47.3681155,-68.3222259,doctors
way/344067027,Clinique dentaire Pelletier,47.3618973,-68.3295205,dentist
way/344101128,Quarry Trail,44.3184459,-68.2027519,other
way/344116652,Recycling Way,44.0364289,-69.6633084,other
way/344122405,Boulder Drive,44.039583,-69.6547008,other
way/344122669,Easy Street,44.0389101,-69.6536519,other
way/344152545,Claflin,43.4713586,-70.3843932,other
way/344152546,DeWolfe Dining Hall,43.4716405,-70.3852038,other
way/344152548,Eleanor Forbes Chapel,43.4709918,-70.3876436,place_of_worship
way/344152549,Ferry Beach,43.4759122,-70.3839289,beach
way/344152550,Ferry Park Avenue,43.4712015,-70.3851704,other
way/344152551,Gardner,43.4714014,-70.3853054,other
way/344152552,Grove Office,43.471034,-70.3863191,information
way/344152553,Memorial Garden,43.4708199,-70.3873604,garden
way/344152554,Rose Memorial Pavilion,43.4709057,-70.3870773,shelter
way/344152557,Surf Street,43.4711583,-70.384136,other
way/344152559,Creative Cabin,43.4717518,-70.3848611,other
way/344282585,J.M. Turcotte ltée,47.4006381,-68.358888,other
way/344282996,Motel Clé O Spa,47.4012672,-68.3604741,motel
way/344283382,J & L Bottle Exchange,47.4019663,-68.3614214,other
way/344283737,Mecanitek Centre du Camion,47.4049064,-68.3641096,car_repair
way/344285184,Rossignol Transport Ltd.,47.4065098,-68.3670427,other
way/344285506,Rose Motel,47.4076942,-68.365588,motel
way/344286466,Prelco NB Inc.,47.4077471,-68.3683078,other
way/344287598,Saputo Inc. (Baxter),47.4086542,-68.3687767,other
way/344355288,North Street,46.139423,-67.8399548,other
way/344360208,Maine Welcome Center,46.1409147,-67.8419318,information
way/344371683,Rest Area I-95 (North Bound),45.7127244,-68.4739852,parking
way/344400086,Demo Pond,45.649918,-69.9668948,water
way/344402958,Kebo Brook Trail,44.3777113,-68.2229811,other
way/344402963,Kebo Street,44.3820363,-68.2134553,other
way/344402965,Great Meadow Loop,44.3740332,-68.2129857,other
way/344402968,Gorge Path,44.3747856,-68.2227359,other
way/344403775,Brown Mountain Gatehouse,44.3114411,-68.284902,other
way/344508120,Rue De Coubertin,47.0822262,-70.8808044,other
way/344510064,Chemin des Mauries,46.9565505,-70.8591845,other
way/344514020,West Gardiner Service Plaza,44.2072428,-69.8275832,other
way/344516890,Rest Area Welcome Center,43.8095215,-70.1629413,parking
way/344521205,Pony,44.6500955,-70.1716991,other
way/344521702,Bunny,44.6482802,-70.172297,other
way/344522084,Beagle,44.6479605,-70.1737607,other
way/344522501,Lower Fox,44.6491187,-70.1725706,other
way/344522614,Youngs Way,44.6495896,-70.173152,other
way/344522810,Upper Fox,44.6471061,-70.1724841,other
way/344522908,Cougar,44.6471218,-70.1718661,other
way/344522909,The Main,44.6489249,-70.1712831,other
way/344524019,Rue des Aulnes,46.8296471,-71.0049595,other
way/344524020,Rue des Aulnes,46.828361,-71.0042367,other
way/344524503,Rue Marie-Pasquier,46.8311031,-71.0190943,other
way/344525468,Rue du Capitaine,46.9282175,-70.7344721,other
way/344528029,Rest Area I-95 (North Bound),43.8240042,-70.3198455,parking
way/344530941,Rue Philippe-Landry,46.9847884,-70.5365575,other
way/344530942,Rue Edmée-Blouin,46.9849701,-70.5386141,other
way/344530943,Rue Alphonse-Lebel,46.9852156,-70.5369782,other
way/344530944,Rue Candide-Dufresne,46.9854064,-70.5377397,other
way/344545822,7e Rang Est,47.0299892,-70.2230767,other
way/344548034,Chemin de la Butte,45.4861767,-71.0195851,other
