region_id,name,latitude,longitude,admin_level,boundary,place,country,state,county,city,parent_name,source_type
way/57778576,Lilestone Estate,51.5245585,-0.1739948,neighbourhood,,neighbourhood,,,,,,way
way/58112554,St Paul's Court,51.4924522,-0.2149738,neighbourhood,,neighbourhood,,,,,,way
way/62225331,Tollgate Gardens Estate,51.5353287,-0.1911491,neighbourhood,,neighbourhood,,,,,,way
way/62326562,Lakeview Estate,51.5332157,-0.040613,neighbourhood,,neighbourhood,,,,,,way
way/67426595,Cluse Court,51.5337979,-0.096586,neighbourhood,,neighbourhood,,,,,,way
way/69644196,Goldsmith's Place,51.537177,-0.1906049,neighbourhood,,neighbourhood,,,,,,way
way/76383842,Scovell Estate,51.5000551,-0.0979869,neighbourhood,,neighbourhood,,,,,,way
way/77045678,Kilburn Gate Estate,51.5359849,-0.1892752,neighbourhood,,neighbourhood,,,,,,way
way/82488094,Southwark Street Estate,51.5058639,-0.0967567,neighbourhood,,neighbourhood,,,,,,way
way/95022864,Bourne Estate,51.5209529,-0.111086,neighbourhood,,neighbourhood,,,,,,way
way/97467455,Queen Caroline Estate,51.4897055,-0.2272371,neighbourhood,,neighbourhood,,,,,,way
way/100283824,Kingsland Wharves,51.5376907,-0.0780861,neighbourhood,,neighbourhood,,,,,,way
way/100878017,Water Gardens,51.499336,-0.0474219,neighbourhood,,neighbourhood,,,,,,way
way/101328358,Tyer's Estate,51.5013,-0.0831396,neighbourhood,,neighbourhood,,,,,,way
way/101824462,Water Square Gardens,51.4987811,-0.0462327,neighbourhood,,neighbourhood,,,,,,way
way/102789550,Harold Gibbons Court,51.481533,0.0307095,neighbourhood,,neighbourhood,,,,,,way
way/102789912,Mascalls Court,51.4802884,0.0312287,neighbourhood,,neighbourhood,,,,,,way
way/111325254,Thomas More Estate,51.4830648,-0.1737814,neighbourhood,,neighbourhood,,,,,,way
way/114091934,Sutton Estate,51.4910022,-0.168132,neighbourhood,,neighbourhood,,,,,,way
way/119695844,Priory Green Estate,51.5332752,-0.1159529,neighbourhood,,neighbourhood,,,,,,way
way/146543196,Spa Green,51.5287095,-0.1054428,neighbourhood,,neighbourhood,,,,,,way
way/161033385,Trafalgar Estate,51.482884,-0.001844,neighbourhood,,neighbourhood,,,,,,way
way/164010939,Pleydell Estate,51.526914,-0.0929292,neighbourhood,,neighbourhood,,,,,,way
way/164254072,Finsbury Estate,51.526491,-0.1059425,neighbourhood,,neighbourhood,,,,,,way
way/173166420,London City Island,51.5121273,0.0055687,neighbourhood,,neighbourhood,,,,,,way
way/175583722,Earlstoke Estate,51.5287524,-0.1022368,neighbourhood,,neighbourhood,,,,,,way
way/176017626,Suttons Wharf,51.5285509,-0.041665,neighbourhood,,neighbourhood,,,,,,way
way/179420174,East Village,51.5486679,-0.0088345,neighbourhood,,neighbourhood,,,,,,way
way/183633367,River Thames,51.5041609,0.0684034,8,administrative,,,,,,,way
way/183633368,River Thames,51.4956477,-0.0079189,8,administrative,,,,,,,way
way/184172330,Riverlight,51.4821042,-0.1375312,neighbourhood,,neighbourhood,,,,,,way
way/185426356,Ethelred Estate,51.4919015,-0.1149579,neighbourhood,,neighbourhood,,,,,,way
way/189773715,Chinatown,51.5116661,-0.1305842,suburb,,suburb,,,,,"London, UK",way
way/191540815,Saint George Wharf,51.4857412,-0.1264136,neighbourhood,,neighbourhood,,,,,,way
way/192357243,Martineau Estate,51.5113805,-0.0524126,neighbourhood,,neighbourhood,,,,,,way
way/195089027,Norway Wharf,51.5119595,-0.0329007,neighbourhood,,neighbourhood,,,,,,way
way/195200672,Blyth's Wharf,51.5090033,-0.0345663,neighbourhood,,neighbourhood,,,,,,way
way/195200693,Watergarden,51.5096244,-0.0345012,neighbourhood,,neighbourhood,,,,,,way
way/195636511,Burdett Estate,51.5165952,-0.0260159,neighbourhood,,neighbourhood,,,,,,way
way/197292496,Canary Gateway,51.5129917,-0.0293388,neighbourhood,,neighbourhood,,,,,,way
way/197709455,River Thames,51.4901677,-0.0266761,8,administrative,,,,,,,way
way/197772040,River Thames,51.5098879,-0.1065617,6,administrative,,,,,,,way
way/198012868,River Thames,51.5098222,-0.1103292,6,administrative,,,,,,,way
way/201851998,Golden Lane Estate,51.5224567,-0.0960483,neighbourhood,,neighbourhood,,,,,,way
way/201852001,Peabody Estate,51.5229607,-0.0941217,neighbourhood,,neighbourhood,,,,,,way
way/203093181,River Lea,51.5429338,-0.016335,8,administrative,,,,,,,way
way/203273055,River Lea,51.5469929,-0.017738,8,administrative,,,,,,,way
way/208046041,Locksley Estate,51.5142999,-0.0324442,neighbourhood,,neighbourhood,,,,,,way
way/209682391,Ocean Wharf,51.4982559,-0.0266851,neighbourhood,,neighbourhood,,,,,,way
way/214790638,Tissington Court,51.4908116,-0.0488434,neighbourhood,,neighbourhood,,,,,,way
way/238802979,Boston Estate,51.5443263,-0.1181472,neighbourhood,,neighbourhood,,,,,,way
way/245273964,Marquess Estate,51.5443099,-0.0915775,neighbourhood,,neighbourhood,,,,,,way
way/258702218,The River Gardens,51.4881595,0.0022795,neighbourhood,,neighbourhood,,,,,,way
way/266713621,Millennium Harbour,51.5006112,-0.026703,neighbourhood,,neighbourhood,,,,,,way
way/281967579,Mettle & Poise,51.5318771,-0.0654552,neighbourhood,,neighbourhood,,,,,,way
way/284915047,Windsor Terrace Estate,51.5295361,-0.0936533,neighbourhood,,neighbourhood,,,,,,way
way/288320681,The City Quays,51.5077755,-0.0697102,neighbourhood,,neighbourhood,,,,,,way
way/298987058,Ocean Estate,51.5204794,-0.0419788,neighbourhood,,neighbourhood,,,,,,way
way/302294378,Brierly Gardens,51.5295285,-0.0500181,neighbourhood,,neighbourhood,,,,,,way
way/311315889,Patrick Connolly Gardens,51.5259742,-0.0131129,neighbourhood,,neighbourhood,,,,,,way
way/330952026,Chelsea Bridge Wharf,51.4821821,-0.1486394,neighbourhood,,neighbourhood,,,,,,way
way/362885987,Burrells Wharf,51.487836,-0.0197551,neighbourhood,,neighbourhood,,,,,,way
way/363977005,Langbourne Place,51.4870175,-0.0172271,neighbourhood,,neighbourhood,,,,,,way
way/367115206,Kingsbridge,51.4934365,-0.0261386,neighbourhood,,neighbourhood,,,,,,way
way/369386609,Cyclops Wharf,51.4913605,-0.0251927,neighbourhood,,neighbourhood,,,,,,way
way/376524596,Chobham Farm,51.5484357,-0.0035217,neighbourhood,,neighbourhood,,,,,,way
way/378465334,Greenland Place,51.4912463,-0.0391587,neighbourhood,,neighbourhood,,,,,,way
way/386743654,Enderby Wharf,51.4900836,0.0037018,neighbourhood,,neighbourhood,,,,,,way
way/387383439,Merchants Walk,51.52095,-0.0171748,neighbourhood,,neighbourhood,,,,,,way
way/388411825,Waterside Park,51.5013575,0.0368061,neighbourhood,,neighbourhood,,,,,,way
way/389246677,Whiston Estate,51.5350445,-0.0652398,neighbourhood,,neighbourhood,,,,,,way
way/390482319,New Festival Quarter,51.5130271,-0.0209774,neighbourhood,,neighbourhood,,,,,,way
way/390852367,Caspian Wharf,51.5194262,-0.0166506,neighbourhood,,neighbourhood,,,,,,way
way/446887602,Morningside Estate,51.5460539,-0.0475146,neighbourhood,,neighbourhood,,,,,,way
way/460527874,Warwick Estate,51.5213564,-0.1890274,neighbourhood,,neighbourhood,,,,,,way
way/474705737,Lock No19,51.5385332,-0.0216937,neighbourhood,,neighbourhood,,,,,,way
way/476770724,Clarence Way Estate,51.5437566,-0.1430211,neighbourhood,,neighbourhood,,,,,,way
way/490209567,Blackstone Estate,51.5409925,-0.0626215,neighbourhood,,neighbourhood,,,,,,way
way/490724417,Linzell Estate,51.5503901,-0.0378534,neighbourhood,,neighbourhood,,,,,,way
way/492847916,Nine Elms Point,51.4809276,-0.1289257,neighbourhood,,neighbourhood,,,,,,way
way/494303753,Evelyn Estate,51.4816926,-0.0311443,neighbourhood,,neighbourhood,,,,,,way
way/503644479,Fulham Reach,51.487024,-0.2259731,neighbourhood,,neighbourhood,,,,,,way
way/507831153,Gloucester Grove Estate,51.4812152,-0.0772788,neighbourhood,,neighbourhood,,,,,,way
way/515517402,Keybridge,51.4822614,-0.125228,neighbourhood,,neighbourhood,,,,,,way
way/522394919,Glasshouse Gardens,51.5411721,-0.0083616,neighbourhood,,neighbourhood,,,,,,way
way/533024791,New Union Wharf,51.4975014,-0.0074396,neighbourhood,,neighbourhood,,,,,,way
way/537306443,Vista,51.4800613,-0.1483444,neighbourhood,,neighbourhood,,,,,,way
way/538373186,Colville Estate,51.5365642,-0.0851019,neighbourhood,,neighbourhood,,,,,,way
way/538644072,Goldsmiths' Square,51.5338709,-0.0637049,neighbourhood,,neighbourhood,,,,,,way
way/543244952,Dolphin Square,51.4864393,-0.1362543,neighbourhood,,neighbourhood,,,,,,way
way/546227680,Banister House,51.5489381,-0.0456292,neighbourhood,,neighbourhood,,,,,,way
way/549233688,Pedworth Estate,51.4912219,-0.0543732,neighbourhood,,neighbourhood,,,,,,way
way/549753317,Kilburn Vale Private Estate,51.538704,-0.1920647,neighbourhood,,neighbourhood,,,,,,way
way/555241272,Circus West Village,51.482175,-0.146271,neighbourhood,,neighbourhood,,,,,,way
